created_at,text,category
03/02/2023 03:45,gw kecewa sih biasa gw makan isi tricks keping sekarang cuma gmn dong jd sedih gw makan gw hari nih hm ini dampak resesi ekonomi tahun bang tlg dong pak anak nasehatin,0
03/02/2023 03:52,alhamdulillah sri mulyani ungkap tidak jadi resesi sumber media kolaborasi indonesia,1
03/02/2023 05:16,pak kan data scientist malah harap ekonomi indonesia baik tiap individu mampu keluarga juga harap jumlah duduk indonesia tambah diiringin sdm baik biar puluh tahun indonesia bonus demografi ga resesi sex,1
03/02/2023 05:53,beban hidup makin lama makin mahal tidak hindar warga realitanya banyak jadi phk ekonomi alami resesi masyarakat pontang panting putar otak bisa tetap hidup pdam serba serbi mmc islam kaffah,0
03/02/2023 07:30,tengah ancam resesi ekonomi asia tenggara kira lebih baik dari rata rata tumbuh ekonomi dunia,1
03/02/2023 07:56,ekonomi sulit layoff mana bonus hapus resesi intai,0
03/02/2023 11:02,kosgoro jangan henti keliling utk sampai ekonomi bangsa terus tumbuh tengah ancam resesi global salah satu rupa buah dari konsep konsep pak tum airlangga,1
03/02/2023 11:39,sucipto zepp pasar tradisional geliat ekonomi resesi,1
03/02/2023 12:38,menteri koordinator bidang ekonomi airlangga hartarto optimistis indonesia lewat resesi ekonomi global jadi,1
03/02/2023 13:50,tahun dunia ancam resesi mazaya post,0
03/02/2023 14:25,kakanwil andika sampai memang ada prinsip syariah akan untung dua pihak tengah prediksi jadi resesi ekonomi kakanwil ajak jajar ada bawah biasa diri tabung,1
03/02/2023 20:25,pokok mata dokter satu apa masalah ekomomi yg jadi krn salah jokowi tidak lihat resesi ekonomi jadi dunia masuk negara besar sekalipun,0
03/02/2023 23:13,ekonomi indonesia kuat bisa hadap ancam resesi global,1
04/02/2023 00:26,tengah prediksi jadi resesi ekonomi kakanwil ajak jajar ada bawah biasa diri tabung kemenkumhamjabar andika dwi prasetya,1
04/02/2023 01:26,mungkin depan kalo beneran resesi come true predik baik akumulasi akhir seluruh ajar dari collapse ekonomi lalu kudubya yo wani all in,0
04/02/2023 03:03,situasi ekonomi panjang akhir serba tidak karena temu krisis energi krisis pangan krisis uang ujung resesi global islam kaffah,0
04/02/2023 03:09,ingat resesi ekonomi muncul sama stagflasi akibat pandemi covid tambah perang rusia ukraina islam kaffah,0
04/02/2023 03:12,resesi global jadi sejak awal tahun karena ekonomi global alami turun tumbuh ikut tingkat inflasi stagflasi islam kaffah,0
04/02/2023 03:16,budaya ekonomi dagang indonesia moga stabil tengah gempur isu resesi lalu diplomasi,1
04/02/2023 03:18,tingkat risiko stagflasi buat resesi ekonomi sulit hindar risiko stagflasi cukup besar konsekuensi potensi ganggu stabilitas ekonomi negara hasil rendah tengah islam kaffah,0
04/02/2023 03:51,solusi makin kencang gagas tengah resesi adalah daya perempuan ekonomi salah satu jadi bahas utama ajang perempuan eksploitasi sejahtera islam kaffah,1
04/02/2023 03:52,solusi yg makin kencang gagas tengah resesi adl mberdayakn perempuan ekonomi perempuan eksploitasi sejahtera islam kaffah,1
04/02/2023 04:14,diplomasi indonesia dorong kerja sama asean makin erat jawab bagai polemik asean global bencana alam rivalitas geopolitik dampak lanjut pandemi isu kena resesi ekonomi,1
04/02/2023 04:17,situasi ekonomi panjang akhir serba tidak karena temu krisis energi krisis pangan krisis uang ujung resesi global,0
04/02/2023 04:23,solusi makin kencang gagas tengah resesi adalah daya perempuan ekonomi salah satu jadi bahas utama ajang,1
04/02/2023 04:55,milik beberapa komitmen prioritas ekonomi pulih bangun ekonomi digital lanjut atas masalah aksesibilitas stabilitas uang airlangga hartarto,1
04/02/2023 07:12,meski indonesia alami resesi masalah ekonomi tetap maju,1
04/02/2023 07:37,sekarang banding negara yg sedang rasa resesi ekonomi inflasi tinggi alhamdulillah indonesia baik baik berkat bapak yg anggap plonga plongo sekaligus takut anggap rezim padahal beliau tdk pernah karung orang yg bersebrangan,1
04/02/2023 07:42,indonesia resesi ekonomi indonesia terus lihat tanda tanda baik,1
04/02/2023 08:31,perppu ciptaker siap indonesia tantang global resesi ekonomi,1
04/02/2023 08:32,harus optimis ekonomi indonesia terus maju lebih cepat mes pandemi resesi,1
04/02/2023 08:42,umkm peran penting selamat ekonomi indonesia tengah jurang resesi,1
04/02/2023 09:02,imf salut indonesia ekonomi terus baik tengah resesi,1
04/02/2023 10:20,yuk atas resesi resepsi solusi bangkit ekonomi lokal,1
04/02/2023 10:34,hm perlu alih ke perintah depan prospek negara lebih maju sejahtera tapi entah resesi ekonomi akan sangat khawatir,1
04/02/2023 12:38,perintah klaim ri tak resesi rhenald kasali jangan jumawa,1
04/02/2023 12:42,santai nama dekat resesi memang ekonomi dunia lg tdk baik perang russia ukraina bawa dampak buruk utk satu dunia betul aja yg konflik russia nato ekonomi dunia pengaruh eropa amerika harga minyak jg blm stabil,0
04/02/2023 12:43,moga indonesia bebas dr ancam resesi kemaren indonesia jg lepas dr resesi meski jadi pandemi tri ekonomi sangat hebat dlm hadap masalah indonesia mending dr pd yg rasa negara eropa,1
04/02/2023 21:58,ngeri fakta cepat resesi ekonomi indonesia khabar syir lewat,0
04/02/2023 23:26,aneh rakyat kena dampak resesi lha pbb naik tidak berat rakyat hello mana anggota dprd solo mana suara,0
04/02/2023 23:38,indonesia tugas berat hindar resesi pasti tumbuh ekonomi,0
05/02/2023 00:58,lihat dari labor market cukup prima ada naik interest rate bulan bulan lalu nyata tidak pengaruh labor market kutnya labor market tanda ekonomi us mulai prima jauh dari kata resesi lihat dari nfp balik awal target,1
05/02/2023 01:02,buat resesi ekonomi us mana jg powell hindar karena dengan target inflasi yg skrg target prima labor market ini buat powell ga segan ningkatin suku bunga buat lebih jelas nntn yt kevin sailly video yg nfp,1
05/02/2023 03:00,naik harga bbm selamat ekonomi indonesia dari ancam resesi global,1
05/02/2023 07:11,resesi wanprestasi hal kredit rupa salah satu indikator resesi ekonomi macet dapat anjlok akibat mampu bayar hutang nihil realita bung cc,0
05/02/2023 12:44,mampu perintah bayar utang bunga utang turun sebentar indonesia megalami resesi ekonomi krisis ekonomi krisis moneter timbul jadi rusuh ulang,0
05/02/2023 13:06,jangan lupa bentar bakal resesi eropa udah kena dampak perang russia ukraina moga indonesia punya cara atas yg paling penting indonesia dpt stabil meski ekonomi dunia sdg tidak baik ga perlu naik tinggi asal jgn turun,1
05/02/2023 13:25,kan cyclical sesuai nama kalo emg siklus ekonomi masuk resesi demand energi turun supply besar otomatis harga turun hukum supply demand pic kan pake dekat histori datang salah bener by data emg potensi amp skrg coal dropped,0
05/02/2023 14:45,seru bgt tanya mnrtku iya deh kak krn galangsung seluruh sektor tuh gang bgt sm ekonomi buat langsung mrk jadi kalo resesi semua kena dampak mnrt sendiri gmn kakk,0
05/02/2023 16:48,resesi ekonomi sdh ujung tanduk,0
05/02/2023 17:04,ambang resesi global presiden jokowi ekonomi makin gelap fe,0
05/02/2023 22:53,resesi ekonomi makin tampak diri,0
06/02/2023 01:59,tarif pdam naik abai negara atas nasib rakyat,0
06/02/2023 02:12,sbg manusia biasa jkw jg punya krkurangan apa lg kait dgn janji politik btw hrs aku jg karya positif jkw utk bangsa negara spt bangun infrastruktur stabil ekonomi ms resesi ekonomi global gt gt faktor positif jauh lbh dominan drpd yg negatif,1
06/02/2023 02:15,fakta ekonomi indonesia kembang thn dlm kondisi normal jelas tidak cukup penuh butuh lapang kerja baru tp harus mikir saat ini dunia landa resesi angka sdh bagus jika mikir,1
06/02/2023 04:12,bukan prestasi nomor dunia tapi byk negara resesi,0
06/02/2023 05:10,cukup banyak area yg aman palalu bau menyan makin banyak area yg ga aman krn amerika lg hantam krisis ekonomi dongok amerika dekat resesi amp rakyat makin miskin,0
06/02/2023 05:19,berita juli nih update an nya bonk gawat banyak ekonom prediksi as bakal resesi tahun,0
06/02/2023 05:23,gawat banyak ekonom prediksi as bakal resesi tahun mamam tuh sistem ekonomi kapitalist,0
06/02/2023 05:50,gempar resesi global pengaruh ekonomi dunia tidak citraland tallasa city makassar,0
06/02/2023 06:24,ketat kondisi uang global tambah dolar kuat buruk rentan fiskal utang negara negara kembang streaming jam website,0
06/02/2023 06:41,presiden ri susilo bambang yudhoyono rasa resah dgn resesi ekonomi dunia yg hambat upaya atas global warming,0
06/02/2023 06:44,assalamu alaikum resesi kamu tidak undang yah ekonomi alhamdulillah,1
06/02/2023 06:47,cabut status ppkm optimis kondisi ekonomi indonesia tetap tumbuh positif aba kisar meski situasi ekonomi global tahun ancam resesi proyeksi tumbuh ekonomi indonesia tetap kisar mantap,1
06/02/2023 06:57,ga jadi resesi sri mulyani bawa kabar baik tak jadi resesi menteri uang menkeu sri mulyani indrawati bawa kabar baik ekononomi global pandang harap kalau ekonomi dunia tidak masuk resesi,1
06/02/2023 08:17,amat bijak publik universitas trisakti trubus rahadiansyah nyata perppu cipta kerja sangat butuh indonesia bukan alas perppu cipta kerja mampu jadi solusi atas resesi ekonomi tantang global saat jadi,1
06/02/2023 08:30,perppu cipta kerja rupa upaya perintah cegah resesi siap indonesia hadap krisis ekonomi global,1
06/02/2023 09:34,gerus faktor ekonomi tuh gue asli allah makmur lah hamba masa resesi sulit ya allah hamba lebih bantu orang banyak,1
06/02/2023 09:48,argumen dukung hipotesis naik suku bunga puncak mulai turun ini pertama tingkat inflasi utama us turun perlahan dua ekonomi global utama us alami resesi,1
06/02/2023 09:48,data ekonomi us kuat shg tidak resesi turun suku bunga tengah bisa tunda hal bisa jadi sentimen negatif bagi kurs idr surat utang negara apabila tingkat inflasi us alami naik bulan turut,0
06/02/2023 09:48,inflasi landai tapi tumbuh ekonomi makin kuat usa tidak alami resesi prediksi banyak pihak bagaimana outlook turun suku bunga suku bunga bisa mulai turun tengah harap,1
06/02/2023 10:15,data ekonomi rilis gdp moncer bisa jadi resesi batal tapi ihsg malah minus simak cerita obrol kini saham bareng malam mulai jam di youtube channel sahamology tv,1
06/02/2023 11:10,ancam resesi bi ojk kan tantang ekonomi syariah,0
06/02/2023 11:31,presiden nyata tahun sudah lihat awan gelap arti kondisi ekonomi makro tidak dukung guna seluruh mampu finansial kita untuk bangun ikn kata anggota marwan cik asan,0
06/02/2023 12:39,meski angsur pulih ancam resesi ekonomi tahun tentu bawa dampak besar jadi kerja rumah pimpin indonesia depan prabowo subianto,0
06/02/2023 15:34,tengah ancam resesi ekonomi global ekonomi indonesia tumbuh persen lama kita syukur tahan capai tunjuk bijak ekonomi yg laku perintah presiden jokowi tepat harus lanjut,1
06/02/2023 16:09,utang bengkak rupa salah satu bukti kgagalan pmerintah mngelola negara utang indikator bhwa resesi siap landa besarny utang bukti ugal ugalan nya kuasa ekonomi negara jls trancam mencret,0
06/02/2023 17:15,strategi keren jokowi tuju indonesia emas ekonomi roket indonesia jauh resesi lengkap projo maju sophia belah sidoarjo,1
06/02/2023 23:31,bukan resesi chatib basri sebut risiko lambat ekonomi ri meski kini tumbuh kuat,0
07/02/2023 00:01,harap jadi resesi dunia pun jadi paling tidak rupa tumbuh lambat bukan kontraksi tajam meski inflasi tetap atas rerata normal,0
07/02/2023 00:41,kalau tidak jadi resesi fed mulai turun suku bunga siap ihsg ke jalur bullishnya data ekonomi indonesia cukup baik tumbuh ekonomi tinggi sejak,1
07/02/2023 00:50,baca dari ari kuncoro judul prospek konservatif tumbuh ekonomi dunia tulis resesi dunia jika jadi paling tidak rupa tumbuh lambat bukan kontraksi tajam,0
07/02/2023 01:35,dari hadap gak perlu panik susun rencana uang tepat bisa raih finansial sehat ikut cara kelola uang untuk hadap resesi ekonomi,1
07/02/2023 01:35,cara kelola uang hadap resesi ekonomi rencana anggar terap gaya hidup hemat kurang lunas utang tabung investasi tempat aman amp percaya maksimal mampu dgn cari dapat,1
07/02/2023 01:35,lt lt lt thread gt gt gt kata resesi ekonomi chill beb gak perlu panik lama kamu buat rencana uang baik resesi ekonomi kok hadap dgn baik yuk simak cara hadap resesi ekonomi raih finansial sehat sini,1
07/02/2023 02:07,iya bang resesi ekonomi bikin apa apa mahal sekarang,0
07/02/2023 02:09,data is objective but how we interpret it is subjective minggu kemarin us unemployment rate keluar rate nya turun bahkan bawah ekspektasi pasar yang mikir unemployment rate turun arti ekonomi baik mungkin resesi makin kecil tapi,0
07/02/2023 03:42,kalo amerika ga jadi resesi stabilitas ekonomi dunia ancam,0
07/02/2023 04:01,demikian resiko lambat ekonomi tahun ekonomi tumbuh lambat bukan resesi situasi ekonomi indonesia kira tak buruk banyak bicara share dari ekspor thd pdb,1
07/02/2023 04:31,akibat dampak negatif global spill over thd ekonomi indonesia batas tahun bukan tahun mudah probabilitas ek indonesia alami resesi relatif kecil,1
07/02/2023 05:14,siang tweeps tahun prediksi bakal jadi tahun berat sulit banyak pihak ramal jadi resesi ekonomi global,0
07/02/2023 05:16,siapa rasa khawatir prediksi resesi ekonomi daripada tanggap isu sebut impulsif baik siap nih dengan cara kalkulasi kondisi uang laku resolusi finansial seluruh,0
07/02/2023 05:22,jangan panik jangan gelisah kita bahu membagu sama hindar cegah resesi ekonomi cara yg kita laku baik mungkin,1
07/02/2023 07:01,iya kata bakal jadi resesi ekonomi nih bukan yang tidak mungkin gengs resesi ekonomi memang jadi kapan aja,0
07/02/2023 07:04,apa nih laku akan jadi resesi ekonomi pasti harus bisa atur uang baik biar finansial tetap sehat,1
07/02/2023 07:05,tapi pertama harus laku dengar resesi ekonomi jangan panik gengs kalau panik ada malah salah ambil putus nih atur uang,1
07/02/2023 07:49,belum sudah bahas kombinasi cost push demand pull faktor utama inflasi global ini potensi tarik dunia jurang resesi posisi indonesia untung,0
07/02/2023 09:00,hampir rata orang ngalamin sulit ekonomi akibat resesi,0
07/02/2023 11:04,kalau tidak baik ekonomi ri global resesi pimpin tidak punya mampu kelola negara ri punya segala sda rata unggul demografie punya sdm cukup kalau gagal banget garong,0
07/02/2023 11:09,allhamdllh ekonomi indonesia tetap bagus saat dunia banyak orang resesi mantap pak jokowi,1
07/02/2023 11:35,domestik market antisipasi perintah hadap resesi ekonomi,1
07/02/2023 12:39,persen dari negara negara ada alami resesi dasar sebut jalan instruksi perintah spsl akan terus optimis selalu jaga waspada tetap jaga momentum pulih ekonomi nasional,1
07/02/2023 13:09,potensi resesi ekonomi indonesia relatif sangat kecil jadi,1
07/02/2023 13:21,ekonomi indonesia pdb tumbuh tinggi sejak konsumsi rumah tangga komoditas jadi sumbang utama jadi ada takut ada resesi jangan jadi kamu takut tetap investasi tpi tetap stay mindful investment,1
07/02/2023 13:44,jaman skrng yg ekonomi dunia sedang porak poranda krna pandemi resesi manusia over populasi lapang kerja makin sulit pilih child free pilih bijaksana klian tdk mau kan anak klian masa depan stres depresi sampe nekat bunuh diri krna tdk survive,0
07/02/2023 14:12,yang sampai belum ekonomi indonesia tumbuh kuat panjang ekonomi tumbuh dorong ekspor konsumsi rumah tangga dar awal kata resiko indonesia masuk resesi kecil probabilitas,1
05/02/2023 12:44,mampu perintah bayar utang bunga utang turun sebentar indonesia megalami resesi ekonomi krisis ekonomi krisis moneter timbul jadi rusuh ulang,0
05/02/2023 16:48,resesi ekonomi sdh ujung tanduk,0
05/02/2023 17:04,ambang resesi global presiden jokowi ekonomi makin gelap fe,0
05/02/2023 22:53,resesi ekonomi makin tampak diri ekonomi indonesia roket,0
05/02/2023 23:44,cabut status ppkm optimis kondisi ekonomi indonesia tetap tumbuh positif,1
06/02/2023 05:10,cukup banyak area yg aman palalu bau menyan makin banyak area yg ga aman krn amerika lg hantam krisis ekonomi dongok amerika dekat resesi amp rakyat makin miskin,0
06/02/2023 05:19,berita juli nih gawat banyak ekonom prediksi as bakal resesi tahun,0
06/02/2023 05:23,gawat banyak ekonom prediksi as bakal resesi tahun mamam tuh sistem ekonomi kapitalist,0
06/02/2023 05:50,gempar resesi global pengaruh ekonomi dunia,0
06/02/2023 05:55,salah satu kait inflasi pengaruh ekonomi dunia akan alami resesi yg picu miskin ganggu stabilitas politik aman,0
06/02/2023 06:41,presiden ri susilo bambang yudhoyono rasa resah dgn resesi ekonomi dunia yg hambat upaya atas global warming,0
06/02/2023 06:57,ga jadi resesi sri mulyani bawa kabar baik tak jadi resesi menteri uang menkeu sri mulyani indrawati bawa kabar baik ekononomi global pandang harap kalau ekonomi dunia tidak masuk resesi,1
06/02/2023 11:31,presiden nyata tahun sudah lihat awan gelap arti kondisi ekonomi makro tidak dukung guna seluruh mampu finansial kita untuk bangun ikn kata anggota marwan cik asan,0
06/02/2023 12:39,meski angsur pulih ancam resesi ekonomi tahun tentu bawa dampak besar,0
